url,no of dots,presence of hyphen,len of url,presence of at,presence of double slash,no of subdir,no of subdomain,len of domain,no of queries,is IP,presence of Suspicious_TLD,presence of suspicious domain,label
gaoqing.la,0,0,10,0,0,0,0,0,0,0,0,0,0
bbs.bjchun.com/report.htm,0,0,25,0,0,1,1,0,0,0,0,0,1
google.com.do,0,0,13,0,0,0,0,0,0,0,0,0,0
goo-net.com,0,0,11,0,0,0,0,0,0,0,0,0,0
zynga.com,0,0,9,0,0,0,0,0,0,0,0,0,0
iwanttodeliver.com,0,0,18,0,0,0,0,0,0,0,0,0,0
nvzhuang.tmall.com,0,0,18,0,0,0,1,0,0,0,0,0,0
hbonordic.com,0,0,13,0,0,0,0,0,0,0,0,0,0
newatlas.com,0,0,12,0,0,0,0,0,0,0,0,0,0
samsung.com,0,0,11,0,0,0,0,0,0,0,0,0,0
deadspin.com,0,0,12,0,0,0,0,0,0,0,0,0,0
bom.gov.au,0,0,10,0,0,0,0,0,0,0,0,0,0
chinagate.cn,0,0,12,0,0,0,0,0,0,0,0,0,0
click-sec.com,0,0,13,0,0,0,0,0,0,0,0,0,0
arabiaweather.com,0,0,17,0,0,0,0,0,0,0,0,0,0
mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?dbspa3@actaliscertymail.it_I8d,0,0,88,0,0,2,0,0,30,0,0,0,1
whatsapp.com,0,0,12,0,0,0,0,0,0,0,0,0,0
twilio.com,0,0,10,0,0,0,0,0,0,0,0,0,0
swarovski.com,0,0,13,0,0,0,0,0,0,0,0,0,0
binarymoney.site,0,0,16,0,0,0,0,0,0,0,0,0,0
legalporno.com,0,0,14,0,0,0,0,0,0,0,0,0,0
ariba.com,0,0,9,0,0,0,0,0,0,0,0,0,0
skyhub.com.br,0,0,13,0,0,0,0,0,0,0,0,0,0
to10.gr,0,0,7,0,0,0,0,0,0,0,0,0,0
rtbf.be,0,0,7,0,0,0,0,0,0,0,0,0,0
anime-sugoi.com,0,0,15,0,0,0,0,0,0,0,0,0,0
7k7k.com,0,0,8,0,0,0,0,0,0,0,0,0,0
nowina.info,0,0,11,0,0,0,0,0,0,0,0,0,1
soopat.com,0,0,10,0,0,0,0,0,0,0,0,0,0
smiletemplates.com,0,0,18,0,0,0,0,0,0,0,0,0,0
sportybet.com,0,0,13,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.3/4789537/setup.exe,0,0,44,0,0,4,1,0,0,0,0,0,1
hattrick.org,0,0,12,0,0,0,0,0,0,0,0,0,0
iom.int,0,0,7,0,0,0,0,0,0,0,0,0,0
modern.az,0,0,9,0,0,0,0,0,0,0,0,0,0
russiancupid.com,0,0,16,0,0,0,0,0,0,0,0,0,0
observador.pt,0,0,13,0,0,0,0,0,0,0,0,0,0
adidas.com.cn,0,0,13,0,0,0,0,0,0,0,0,0,0
ashleymadison.com,0,0,17,0,0,0,0,0,0,0,0,0,0
spinstar.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
ntpc.gov.tw,0,0,11,0,0,0,0,0,0,0,0,0,0
gofilmes.me,0,0,11,0,0,0,0,0,0,0,0,0,0
hespress.com,0,0,12,0,0,0,0,0,0,0,0,0,0
unacademy.com,0,0,13,0,0,0,0,0,0,0,0,0,0
cman.jp,0,0,7,0,0,0,0,0,0,0,0,0,0
mendoza.gov.ar,0,0,14,0,0,0,0,0,0,0,0,0,0
121ware.com,0,0,11,0,0,0,0,0,0,0,0,0,0
inps.it,0,0,7,0,0,0,0,0,0,0,0,0,0
websalesusa.com/ken,0,0,19,0,0,1,0,0,0,0,0,0,1
torrentday.com,0,0,14,0,0,0,0,0,0,0,0,0,0
nih.gov,0,0,7,0,0,0,0,0,0,0,0,0,0
mmile.com/images/rhcs05.exe,0,0,27,0,0,2,0,0,0,0,0,0,1
lexilogos.com,0,0,13,0,0,0,0,0,0,0,0,0,0
blog.me,0,0,7,0,0,0,0,0,0,0,0,0,0
moe.gov.eg,0,0,10,0,0,0,0,0,0,0,0,0,0
loft2126.dedicatedpanel.com/pnn/12.exe,0,0,38,0,0,2,1,0,0,0,0,0,1
www.angolotesti.it/J/testi_canzoni_jovanotti_168/testo_canzone_chissa_se_stai_dormendo_9566.html,0,0,96,0,0,3,1,0,0,0,0,0,1
thetrendspotter.net,0,0,19,0,0,0,0,0,0,0,0,0,0
afi-b.com,0,0,9,0,0,0,0,0,0,0,0,0,0
sinonim.org,0,0,11,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.25/11999301/SilverTV3.0.exe,0,0,49,0,0,4,1,0,0,0,0,0,1
m2132.ehgaugysd.net/zyso.cgi?18,0,0,31,0,0,1,1,0,2,0,0,0,1
justanswer.com,0,0,14,0,0,0,0,0,0,0,0,0,0
slimxxxtubeiqb.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
ac-illust.com,0,0,13,0,0,0,0,0,0,0,0,0,0
instagc.com,0,0,11,0,0,0,0,0,0,0,0,0,0
telstra.com.au,0,0,14,0,0,0,0,0,0,0,0,0,0
howtogeek.com,0,0,13,0,0,0,0,0,0,0,0,0,0
amd.com,0,0,7,0,0,0,0,0,0,0,0,0,0
casicloud.com,0,0,13,0,0,0,0,0,0,0,0,0,0
trt.net.tr,0,0,10,0,0,0,0,0,0,0,0,0,0
sur.ly,0,0,6,0,0,0,0,0,0,0,0,0,0
xamateurpornlic.www1.biz/latest/xxx-porn-movie.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
trustedreviews.com,0,0,18,0,0,0,0,0,0,0,0,0,0
vivo.com,0,0,8,0,0,0,0,0,0,0,0,0,0
worldofwarships.asia,0,0,20,0,0,0,0,0,0,0,0,0,0
ricardo.ch,0,0,10,0,0,0,0,0,0,0,0,0,0
workindia.in,0,0,12,0,0,0,0,0,0,0,0,0,0
thequestion.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
cia.gov,0,0,7,0,0,0,0,0,0,0,0,0,0
lequipe.fr,0,0,10,0,0,0,0,0,0,0,0,0,0
zhulong.com,0,0,11,0,0,0,0,0,0,0,0,0,0
ddl.to,0,0,6,0,0,0,0,0,0,0,0,0,0
cnad.com,0,0,8,0,0,0,0,0,0,0,0,0,0
ptt.cc,0,0,6,0,0,0,0,0,0,0,0,0,0
canlitv.com,0,0,11,0,0,0,0,0,0,0,0,0,0
i-funbox.com,0,0,12,0,0,0,0,0,0,0,0,0,0
upcounsel.com,0,0,13,0,0,0,0,0,0,0,0,0,0
persianblog.ir,0,0,14,0,0,0,0,0,0,0,0,0,0
ozbargain.com.au,0,0,16,0,0,0,0,0,0,0,0,0,0
mob1ledev1ces.com,0,0,17,0,0,0,0,0,0,0,0,0,0
fsu.edu,0,0,7,0,0,0,0,0,0,0,0,0,0
detmir.ru,0,0,9,0,0,0,0,0,0,0,0,0,0
przelewy24.pl,0,0,13,0,0,0,0,0,0,0,0,0,0
hollisterco.com,0,0,15,0,0,0,0,0,0,0,0,0,0
lanouvelletribune.info,0,0,22,0,0,0,0,0,0,0,0,0,0
angel.co,0,0,8,0,0,0,0,0,0,0,0,0,0
o2online.de,0,0,11,0,0,0,0,0,0,0,0,0,0
senscritique.com,0,0,16,0,0,0,0,0,0,0,0,0,0
pornoplay.online,0,0,16,0,0,0,0,0,0,0,0,0,0
slimxxxtubekgv.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
zone-telechargement.plus,0,0,24,0,0,0,0,0,0,0,0,0,0
fastmail.com,0,0,12,0,0,0,0,0,0,0,0,0,0
gadgethacks.com,0,0,15,0,0,0,0,0,0,0,0,0,0
dingtalk.com,0,0,12,0,0,0,0,0,0,0,0,0,0
bongacams3.com,0,0,14,0,0,0,0,0,0,0,0,0,0
president.jp,0,0,12,0,0,0,0,0,0,0,0,0,0
2conv.com,0,0,9,0,0,0,0,0,0,0,0,0,0
hidemy.name,0,0,11,0,0,0,0,0,0,0,0,0,0
delish.com,0,0,10,0,0,0,0,0,0,0,0,0,0
neilpatel.com,0,0,13,0,0,0,0,0,0,0,0,0,0
suara.com,0,0,9,0,0,0,0,0,0,0,0,0,0
aipai.com,0,0,9,0,0,0,0,0,0,0,0,0,0
yemeksepeti.com,0,0,15,0,0,0,0,0,0,0,0,0,0
newsitamea.gr,0,0,13,0,0,0,0,0,0,0,0,0,0
mxtoolbox.com,0,0,13,0,0,0,0,0,0,0,0,0,0
bancoeconomico.ao,0,0,17,0,0,0,0,0,0,0,0,0,0
ruhr-uni-bochum.de,0,0,18,0,0,0,0,0,0,0,0,0,0
ouo.press,0,0,9,0,0,0,0,0,0,0,0,0,0
apple-nic.com,0,0,13,0,0,0,0,0,0,0,0,0,0
carrefour.com.br,0,0,16,0,0,0,0,0,0,0,0,0,0
pornorussia.tv,0,0,14,0,0,0,0,0,0,0,0,0,0
1govuc.gov.my,0,0,13,0,0,0,0,0,0,0,0,0,0
mercadolibre.cl,0,0,15,0,0,0,0,0,0,0,0,0,0
pfrf.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
pinkvilla.com,0,0,13,0,0,0,0,0,0,0,0,0,0
ticketmaster.com,0,0,16,0,0,0,0,0,0,0,0,0,0
hesab.az,0,0,8,0,0,0,0,0,0,0,0,0,0
ruliweb.com,0,0,11,0,0,0,0,0,0,0,0,0,0
protonvpn.com,0,0,13,0,0,0,0,0,0,0,0,0,0
www.milardi.it/,0,0,15,0,0,1,1,0,0,0,0,0,1
55online.ir,0,0,11,0,0,0,0,0,0,0,0,0,0
olymptrade.com,0,0,14,0,0,0,0,0,0,0,0,0,0
jakarta.go.id,0,0,13,0,0,0,0,0,0,0,0,0,0
horoscope.com,0,0,13,0,0,0,0,0,0,0,0,0,0
acesso.gov.pt,0,0,13,0,0,0,0,0,0,0,0,0,0
secretchina.com,0,0,15,0,0,0,0,0,0,0,0,0,0
flvs.net,0,0,8,0,0,0,0,0,0,0,0,0,0
shopify.com,0,0,11,0,0,0,0,0,0,0,0,0,0
railyatri.in,0,0,12,0,0,0,0,0,0,0,0,0,0
cacl.fr/HSBC_BANK_DATA/new.secure.html,0,0,38,0,0,2,0,0,0,0,0,0,1
meteociel.fr,0,0,12,0,0,0,0,0,0,0,0,0,0
kinobar.cc,0,0,10,0,0,0,0,0,0,0,0,0,0
viewsnet.jp,0,0,11,0,0,0,0,0,0,0,0,0,0
va.gov,0,0,6,0,0,0,0,0,0,0,0,0,0
cgn.inf.br,0,0,10,0,0,0,0,0,0,0,0,0,0
2amsports.com/BANK-STORAGE_DATA/secure.html,0,0,43,0,0,2,0,0,0,0,0,0,1
biji.co,0,0,7,0,0,0,0,0,0,0,0,0,0
unm.edu,0,0,7,0,0,0,0,0,0,0,0,0,0
liveinternet.ru,0,0,15,0,0,0,0,0,0,0,0,0,0
taptap.com,0,0,10,0,0,0,0,0,0,0,0,0,0
sir.kr,0,0,6,0,0,0,0,0,0,0,0,0,0
seek.com.au,0,0,11,0,0,0,0,0,0,0,0,0,0
omio.com,0,0,8,0,0,0,0,0,0,0,0,0,0
chinamenwang.com,0,0,16,0,0,0,0,0,0,0,0,0,0
www.daspar.net/components/.kkcpgr.php?action=ss00_323,0,0,53,0,0,2,1,0,15,0,0,0,1
btcliving.com,0,0,13,0,0,0,0,0,0,0,0,0,0
www.gold-city.it/image/_vti_cnf/app/psi.exe,0,0,43,0,0,4,1,0,0,0,0,0,1
037hdd.com,0,0,10,0,0,0,0,0,0,0,0,0,0
blog.jp,0,0,7,0,0,0,0,0,0,0,0,0,0
discordbots.org,0,0,15,0,0,0,0,0,0,0,0,0,0
allkpop.com,0,0,11,0,0,0,0,0,0,0,0,0,0
sgk.gov.tr,0,0,10,0,0,0,0,0,0,0,0,0,0
rockpapershotgun.com,0,0,20,0,0,0,0,0,0,0,0,0,0
fluentu.com,0,0,11,0,0,0,0,0,0,0,0,0,0
learncbse.in,0,0,12,0,0,0,0,0,0,0,0,0,0
igroutka.net,0,0,12,0,0,0,0,0,0,0,0,0,0
comando4kfilmes.com,0,0,19,0,0,0,0,0,0,0,0,0,0
cbs.com,0,0,7,0,0,0,0,0,0,0,0,0,0
ontvtime.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
slimxxxtubetmg.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
spa.gov.sa,0,0,10,0,0,0,0,0,0,0,0,0,0
hobby-hangar.net/25/144.exe,0,0,27,0,0,2,0,0,0,0,0,0,1
yadi.sk,0,0,7,0,0,0,0,0,0,0,0,0,0
tromaktiko.gr,0,0,13,0,0,0,0,0,0,0,0,0,0
paypal-community.com,0,0,20,0,0,0,0,0,0,0,0,0,0
www.joomlalivechat.com/wp-stc.php,0,0,33,0,0,1,1,0,0,0,0,0,1
rightmove.co.uk,0,0,15,0,0,0,0,0,0,0,0,0,0
nonghyup.com,0,0,12,0,0,0,0,0,0,0,0,0,0
auth0.com,0,0,9,0,0,0,0,0,0,0,0,0,0
joara.com,0,0,9,0,0,0,0,0,0,0,0,0,0
feng.com,0,0,8,0,0,0,0,0,0,0,0,0,0
trello.com,0,0,10,0,0,0,0,0,0,0,0,0,0
makaan.com,0,0,10,0,0,0,0,0,0,0,0,0,0
rainbowcolours.me.uk/z14.exe,0,0,28,0,0,1,0,0,0,0,0,0,1
index.hr,0,0,8,0,0,0,0,0,0,0,0,0,0
bseb.azurewebsites.net,0,0,22,0,0,0,1,0,0,0,0,0,0
muscleandstrength.com,0,0,21,0,0,0,0,0,0,0,0,0,0
unisa.ac.za,0,0,11,0,0,0,0,0,0,0,0,0,0
colaboraread.com.br,0,0,19,0,0,0,0,0,0,0,0,0,0
hindustantimes.com,0,0,18,0,0,0,0,0,0,0,0,0,0
cointelegraph.com,0,0,17,0,0,0,0,0,0,0,0,0,0
koindut.com,0,0,11,0,0,0,0,0,0,0,0,0,0
best2019-games-web1.com,0,0,23,0,0,0,0,0,0,0,0,0,0
kitapsec.com,0,0,12,0,0,0,0,0,0,0,0,0,0
livelaw.in,0,0,10,0,0,0,0,0,0,0,0,0,0
gandi.net,0,0,9,0,0,0,0,0,0,0,0,0,0
simplii.com,0,0,11,0,0,0,0,0,0,0,0,0,0
kpfu.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
xvideos.blog,0,0,12,0,0,0,0,0,0,0,0,0,0
yxdown.com,0,0,10,0,0,0,0,0,0,0,0,0,0
olx.kz,0,0,6,0,0,0,0,0,0,0,0,0,0
yesbank.in,0,0,10,0,0,0,0,0,0,0,0,0,0
ofex.kr,0,0,7,0,0,0,0,0,0,0,0,0,0
tirerack.com,0,0,12,0,0,0,0,0,0,0,0,0,0
etao.com,0,0,8,0,0,0,0,0,0,0,0,0,0
users173.lolipop.jp/~lolipop.jp-204f9d446b7f9eb/1.html,0,0,54,0,0,2,1,0,0,0,0,0,1
cloudflare.com,0,0,14,0,0,0,0,0,0,0,0,0,0
dreamstime.com,0,0,14,0,0,0,0,0,0,0,0,0,0
google.co.ao,0,0,12,0,0,0,0,0,0,0,0,0,0
mako.co.il,0,0,10,0,0,0,0,0,0,0,0,0,0
buzzorange.com,0,0,14,0,0,0,0,0,0,0,0,0,0
tabelog.com,0,0,11,0,0,0,0,0,0,0,0,0,0
mo.gov,0,0,6,0,0,0,0,0,0,0,0,0,0
sdamgia.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
regnum.ru,0,0,9,0,0,0,0,0,0,0,0,0,0
palcomp3.com.br,0,0,15,0,0,0,0,0,0,0,0,0,0
firstpost.com,0,0,13,0,0,0,0,0,0,0,0,0,0
azureedge.net,0,0,13,0,0,0,0,0,0,0,0,0,0
1clickforward.net,0,0,17,0,0,0,0,0,0,0,0,0,0
theiconic.com.au,0,0,16,0,0,0,0,0,0,0,0,0,0
gogetgorgeous.com/111,0,0,21,0,0,1,0,0,0,0,0,0,1
slader.com,0,0,10,0,0,0,0,0,0,0,0,0,0
www.lifelabs.vn/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t,0,0,59,0,0,2,1,0,31,0,0,0,1
freejobalert.com,0,0,16,0,0,0,0,0,0,0,0,0,0
melonbooks.co.jp,0,0,16,0,0,0,0,0,0,0,0,0,0
supremenewyork.com,0,0,18,0,0,0,0,0,0,0,0,0,0
ascii.jp,0,0,8,0,0,0,0,0,0,0,0,0,0
hosting-controlid1.tk/go/?afid=90,0,0,33,0,0,2,0,0,7,0,1,0,1
open.edu,0,0,8,0,0,0,0,0,0,0,0,0,0
worktile.com,0,0,12,0,0,0,0,0,0,0,0,0,0
e24.no,0,0,6,0,0,0,0,0,0,0,0,0,0
pearsonvue.com,0,0,14,0,0,0,0,0,0,0,0,0,0
espdesign.com.au,0,0,16,0,0,0,0,0,0,0,0,0,1
elle.com,0,0,8,0,0,0,0,0,0,0,0,0,0
g-fox.cn,0,0,8,0,0,0,0,0,0,0,0,0,0
lacoste.com,0,0,11,0,0,0,0,0,0,0,0,0,0
www.hjaoopoa.top/admin.php?f=1.gif,0,0,34,0,0,1,1,0,7,0,0,0,1
3uol.com,0,0,8,0,0,0,0,0,0,0,0,0,0
joom.com,0,0,8,0,0,0,0,0,0,0,0,0,0
voeazul.com.br,0,0,14,0,0,0,0,0,0,0,0,0,0
tmearn.com,0,0,10,0,0,0,0,0,0,0,0,0,0
bankofthewest.com,0,0,17,0,0,0,0,0,0,0,0,0,0
zaful.com,0,0,9,0,0,0,0,0,0,0,0,0,0
baiducontent.com,0,0,16,0,0,0,0,0,0,0,0,0,0
cdkeys.com,0,0,10,0,0,0,0,0,0,0,0,0,0
stalkture.com,0,0,13,0,0,0,0,0,0,0,0,0,0
doterra.com,0,0,11,0,0,0,0,0,0,0,0,0,0
iyiou.com,0,0,9,0,0,0,0,0,0,0,0,0,0
marja.az,0,0,8,0,0,0,0,0,0,0,0,0,0
instawank.com,0,0,13,0,0,0,0,0,0,0,0,0,0
appuals.com,0,0,11,0,0,0,0,0,0,0,0,0,0
cponline.pw,0,0,11,0,0,0,0,0,0,0,0,0,0
pullandbear.com,0,0,15,0,0,0,0,0,0,0,0,0,0
tureng.com,0,0,10,0,0,0,0,0,0,0,0,0,0
mycinema.pro,0,0,12,0,0,0,0,0,0,0,0,0,0
pirateproxy.wtf,0,0,15,0,0,0,0,0,0,0,0,0,0
guddan.net,0,0,10,0,0,0,0,0,0,0,0,0,0
tripadvisor.fr,0,0,14,0,0,0,0,0,0,0,0,0,0
googleadservices.com,0,0,20,0,0,0,0,0,0,0,0,0,0
webcom-software.ws/links/?153646e8b0a88,0,0,39,0,0,2,0,0,13,0,0,0,1
ijie.com,0,0,8,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/1870347935.http.exe,0,0,41,0,0,2,0,0,0,0,0,0,1
tabloidbintang.com,0,0,18,0,0,0,0,0,0,0,0,0,0
marriott.com,0,0,12,0,0,0,0,0,0,0,0,0,0
pornhd.com,0,0,10,0,0,0,0,0,0,0,0,0,0
onclicksuper.com,0,0,16,0,0,0,0,0,0,0,0,0,0
elong.com,0,0,9,0,0,0,0,0,0,0,0,0,0
google.it,0,0,9,0,0,0,0,0,0,0,0,0,0
workfront.com,0,0,13,0,0,0,0,0,0,0,0,0,0
waploaded.com,0,0,13,0,0,0,0,0,0,0,0,0,0
timesofisrael.com,0,0,17,0,0,0,0,0,0,0,0,0,0
leam.com,0,0,8,0,0,0,0,0,0,0,0,0,0
consorsbank.de,0,0,14,0,0,0,0,0,0,0,0,0,0
docusign.com,0,0,12,0,0,0,0,0,0,0,0,0,0
next.co.uk,0,0,10,0,0,0,0,0,0,0,0,0,0
eroprofile.com,0,0,14,0,0,0,0,0,0,0,0,0,0
wikireading.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
dw.com,0,0,6,0,0,0,0,0,0,0,0,0,0
divar.ir,0,0,8,0,0,0,0,0,0,0,0,0,0
wolframalpha.com,0,0,16,0,0,0,0,0,0,0,0,0,0
stepstone.de,0,0,12,0,0,0,0,0,0,0,0,0,0
espncricinfo.com,0,0,16,0,0,0,0,0,0,0,0,0,0
oecd.org,0,0,8,0,0,0,0,0,0,0,0,0,0
ccb.com,0,0,7,0,0,0,0,0,0,0,0,0,0
123movies.la,0,0,12,0,0,0,0,0,0,0,0,0,0
vipdn123.blackapplehost.com,0,0,27,0,0,0,1,0,0,0,0,0,1
youku.com,0,0,9,0,0,0,0,0,0,0,0,0,0
e-katalog.ru,0,0,12,0,0,0,0,0,0,0,0,0,0
av.movie,0,0,8,0,0,0,0,0,0,0,0,0,0
skyscanner.co.in,0,0,16,0,0,0,0,0,0,0,0,0,0
fromdoctopdf.com,0,0,16,0,0,0,0,0,0,0,0,0,0
travelask.ru,0,0,12,0,0,0,0,0,0,0,0,0,0
unv.org,0,0,7,0,0,0,0,0,0,0,0,0,0
nahalweb.website,0,0,16,0,0,0,0,0,0,0,0,0,0
filehorse.com,0,0,13,0,0,0,0,0,0,0,0,0,0
keywordtool.io,0,0,14,0,0,0,0,0,0,0,0,0,0
chasrrr.tumblr.com,0,0,18,0,0,0,1,0,0,0,0,0,0
stgeorge.com.au,0,0,15,0,0,0,0,0,0,0,0,0,0
juritravail.com,0,0,15,0,0,0,0,0,0,0,0,0,0
luxmed.pl,0,0,9,0,0,0,0,0,0,0,0,0,0
4downfiles.org,0,0,14,0,0,0,0,0,0,0,0,0,0
sbiyono.sbi,0,0,11,0,0,0,0,0,0,0,0,0,0
moderator.az,0,0,12,0,0,0,0,0,0,0,0,0,0
nvxie.tmall.com,0,0,15,0,0,0,1,0,0,0,0,0,0
basichouse.tmall.com,0,0,20,0,0,0,1,0,0,0,0,0,0
ulta.com,0,0,8,0,0,0,0,0,0,0,0,0,0
montezuma.spb.ru/key/72548.htm,0,0,30,0,0,2,1,0,0,0,0,0,1
pravoslavie.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
wixstatic.com,0,0,13,0,0,0,0,0,0,0,0,0,0
gistreel.com,0,0,12,0,0,0,0,0,0,0,0,0,0
faiyazahmed.com/inddex.html,0,0,27,0,0,1,0,0,0,0,0,0,1
bde.be,0,0,6,0,0,0,0,0,0,0,0,0,1
udacity.com,0,0,11,0,0,0,0,0,0,0,0,0,0
plaisio.gr,0,0,10,0,0,0,0,0,0,0,0,0,0
overleaf.com,0,0,12,0,0,0,0,0,0,0,0,0,0
qingtong.tmall.com,0,0,18,0,0,0,1,0,0,0,0,0,0
nicovideo.jp,0,0,12,0,0,0,0,0,0,0,0,0,0
slimxxxtubejyk.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
eghtesadonline.com,0,0,18,0,0,0,0,0,0,0,0,0,0
pngfind.com,0,0,11,0,0,0,0,0,0,0,0,0,0
formula1.com,0,0,12,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/965775728.crypt.exe,0,0,41,0,0,2,0,0,0,0,0,0,1
airbnb.com.au,0,0,13,0,0,0,0,0,0,0,0,0,0
ladies.de,0,0,9,0,0,0,0,0,0,0,0,0,0
home.blog,0,0,9,0,0,0,0,0,0,0,0,0,0
subscene.xyz,0,0,12,0,0,0,0,0,0,0,0,0,0
tagesanzeiger.ch,0,0,16,0,0,0,0,0,0,0,0,0,0
ets.org,0,0,7,0,0,0,0,0,0,0,0,0,0
wanmei.com,0,0,10,0,0,0,0,0,0,0,0,0,0
livedoor.com,0,0,12,0,0,0,0,0,0,0,0,0,0
cumicumi.com,0,0,12,0,0,0,0,0,0,0,0,0,0
wp-cocoon.com,0,0,13,0,0,0,0,0,0,0,0,0,0
nc2199.eden5.netclusive.de/Invoice.zip,1,0,38,0,0,1,2,0,0,0,0,0,1
rmit.edu.au,0,0,11,0,0,0,0,0,0,0,0,0,0
seet10.jino.ru,0,0,14,0,0,0,1,0,0,0,0,0,1
wipro.com,0,0,9,0,0,0,0,0,0,0,0,0,0
inscloudgate.net,0,0,16,0,0,0,0,0,0,0,0,0,0
google.kz,0,0,9,0,0,0,0,0,0,0,0,0,0
kshowonline.com,0,0,15,0,0,0,0,0,0,0,0,0,0
givingassistant.org,0,0,19,0,0,0,0,0,0,0,0,0,0
drive2.ru,0,0,9,0,0,0,0,0,0,0,0,0,0
cloudscar.com,0,0,13,0,0,0,0,0,0,0,0,0,0
zakupki.gov.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
a2hosting.com,0,0,13,0,0,0,0,0,0,0,0,0,0
www.stirparts.ru/,0,0,17,0,0,1,1,0,0,0,0,0,1
bpi.ir,0,0,6,0,0,0,0,0,0,0,0,0,0
aspor.com.tr,0,0,12,0,0,0,0,0,0,0,0,0,0
dmzj.com,0,0,8,0,0,0,0,0,0,0,0,0,0
urbandictionary.com,0,0,19,0,0,0,0,0,0,0,0,0,0
blogfa.com,0,0,10,0,0,0,0,0,0,0,0,0,0
wincalendar.com,0,0,15,0,0,0,0,0,0,0,0,0,0
knowyourmeme.com,0,0,16,0,0,0,0,0,0,0,0,0,0
fontawesome.com,0,0,15,0,0,0,0,0,0,0,0,0,0
windfinder.com,0,0,14,0,0,0,0,0,0,0,0,0,0
att.com,0,0,7,0,0,0,0,0,0,0,0,0,0
ntsw.ir,0,0,7,0,0,0,0,0,0,0,0,0,0
sz.gov.cn,0,0,9,0,0,0,0,0,0,0,0,0,0
mediawiki.org,0,0,13,0,0,0,0,0,0,0,0,0,0
shafa.ua,0,0,8,0,0,0,0,0,0,0,0,0,0
a.update.51edm.net/20100223/01.kdg?md5=ab2676ca2190bc21abcba6e5f5b3b2a7,1,0,71,0,0,2,2,0,36,0,0,0,1
posteo.de,0,0,9,0,0,0,0,0,0,0,0,0,0
top4top.net,0,0,11,0,0,0,0,0,0,0,0,0,0
superpay.me,0,0,11,0,0,0,0,0,0,0,0,0,0
scoop.it,0,0,8,0,0,0,0,0,0,0,0,0,0
marocannonces.com,0,0,17,0,0,0,0,0,0,0,0,0,0
shamela.ws,0,0,10,0,0,0,0,0,0,0,0,0,0
erupt.fernetmoretti.com.ar/ajuijm2.html,0,0,39,0,0,1,1,0,0,0,0,0,1
mosalasonline.com,0,0,17,0,0,0,0,0,0,0,0,0,0
trade.tmall.com,0,0,15,0,0,0,1,0,0,0,0,0,0
sunoticiero.com,0,0,15,0,0,0,0,0,0,0,0,0,0
exhentai.org,0,0,12,0,0,0,0,0,0,0,0,0,0
buffalo.jp,0,0,10,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26/11433792/AutomationStudio6.0.exe,0,0,57,0,0,4,1,0,0,0,0,0,1
pagerduty.com,0,0,13,0,0,0,0,0,0,0,0,0,0
baeghtesad.com,0,0,14,0,0,0,0,0,0,0,0,0,0
slimxxxtubekad.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
blick.ch,0,0,8,0,0,0,0,0,0,0,0,0,0
exlibrisgroup.com,0,0,17,0,0,0,0,0,0,0,0,0,0
doodle.com,0,0,10,0,0,0,0,0,0,0,0,0,0
affairscloud.com,0,0,16,0,0,0,0,0,0,0,0,0,0
yeezysupply.com,0,0,15,0,0,0,0,0,0,0,0,0,0
sagepub.com,0,0,11,0,0,0,0,0,0,0,0,0,0
amazon.co.uk,0,0,12,0,0,0,0,0,0,0,0,0,0
nytimes.com,0,0,11,0,0,0,0,0,0,0,0,0,0
lazada.co.id,0,0,12,0,0,0,0,0,0,0,0,0,0
apkmirror.com,0,0,13,0,0,0,0,0,0,0,0,0,0
discoveryexpedition.tmall.com,0,0,29,0,0,0,1,0,0,0,0,0,0
cars.com,0,0,8,0,0,0,0,0,0,0,0,0,0
uniquecaptcha.com,0,0,17,0,0,0,0,0,0,0,0,0,0
clover.com,0,0,10,0,0,0,0,0,0,0,0,0,0
